Area Name,Year,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS,USPS
Limestone County,2017,Third Quarter,25,129,3.2,540,-0.7,Other Services,48293,TX
Lipscomb County,2017,Third Quarter,8,8,-27.3,518,3,Other Services,48295,TX
Live Oak County,2017,Third Quarter,15,83,9.2,677,9.2,Other Services,48297,TX
Llano County,2017,Third Quarter,50,141,5.2,503,-5.5,Other Services,48299,TX
Lubbock County,2017,Third Quarter,668,4408,2.3,622,-0.2,Other Services,48303,TX
Lynn County,2017,Third Quarter,7,21,-8.7,442,-37.7,Other Services,48305,TX
McCulloch County,2017,Third Quarter,25,74,5.7,370,-5.6,Other Services,48307,TX
McLennan County,2017,Third Quarter,469,2768,0,595,-2.6,Other Services,48309,TX
McMullen County,2017,Third Quarter,7,9,-10,466,8.6,Other Services,48311,TX
Madison County,2017,Third Quarter,20,110,-14.1,650,-1.5,Other Services,48313,TX
Marion County,2017,Third Quarter,16,142,389.7,1132,261.7,Other Services,48315,TX
Martin County,2017,Third Quarter,14,40,25,827,11.8,Other Services,48317,TX
Mason County,2017,Third Quarter,13,32,-5.9,439,-6.4,Other Services,48319,TX
Matagorda County,2017,Third Quarter,71,403,3.1,719,-10.7,Other Services,48321,TX
Maverick County,2017,Third Quarter,34,132,-7,381,-4,Other Services,48323,TX
Medina County,2017,Third Quarter,52,191,2.7,573,-1.7,Other Services,48325,TX
Menard County,2017,Third Quarter,5,12,20,267,-14.1,Other Services,48327,TX
Midland County,2017,Third Quarter,485,2801,13.5,843,9.5,Other Services,48329,TX
Milam County,2017,Third Quarter,40,101,-9.8,528,-0.8,Other Services,48331,TX
Mills County,2017,Third Quarter,8,27,,560,,Other Services,48333,TX
Mitchell County,2017,Third Quarter,9,26,-10.3,401,1.3,Other Services,48335,TX
Montague County,2017,Third Quarter,41,150,3.4,535,3.9,Other Services,48337,TX
Montgomery County,2017,Third Quarter,901,5721,1.1,613,-4.2,Other Services,48339,TX
Moore County,2017,Third Quarter,34,185,-11.5,475,-0.8,Other Services,48341,TX
Morris County,2017,Third Quarter,18,70,0,586,6.2,Other Services,48343,TX
Motley County,2017,Third Quarter,5,11,10,285,-20.8,Other Services,48345,TX
Nacogdoches County,2017,Third Quarter,111,532,4.5,528,-0.2,Other Services,48347,TX
Navarro County,2017,Third Quarter,68,283,-11.3,530,16.7,Other Services,48349,TX
Newton County,2017,Third Quarter,4,6,100,1126,1.7,Other Services,48351,TX
Nolan County,2017,Third Quarter,23,212,-16.2,1070,-0.6,Other Services,48353,TX
Nueces County,2017,Third Quarter,685,4322,-5.7,635,-1.9,Other Services,48355,TX
Ochiltree County,2017,Third Quarter,35,113,1.8,546,0.2,Other Services,48357,TX
Oldham County,2017,Third Quarter,3,3,-57.1,795,78.7,Other Services,48359,TX
Orange County,2017,Third Quarter,99,460,-18.9,573,-13.6,Other Services,48361,TX
Palo Pinto County,2017,Third Quarter,43,206,2,445,1.8,Other Services,48363,TX
Panola County,2017,Third Quarter,30,125,-5.3,573,0.7,Other Services,48365,TX
Parker County,2017,Third Quarter,183,1156,0,571,0.4,Other Services,48367,TX
Parmer County,2017,Third Quarter,23,85,3.7,612,-0.8,Other Services,48369,TX
Pecos County,2017,Third Quarter,32,81,-13.8,590,5.9,Other Services,48371,TX
Polk County,2017,Third Quarter,58,244,-5.1,549,-6.9,Other Services,48373,TX
Potter County,2017,Third Quarter,323,2391,-0.1,681,3.5,Other Services,48375,TX
Presidio County,2017,Third Quarter,5,,,,,Other Services,48377,TX
Rains County,2017,Third Quarter,14,56,-5.1,612,-6.4,Other Services,48379,TX
Randall County,2017,Third Quarter,233,1193,0.2,590,2.6,Other Services,48381,TX
Reagan County,2017,Third Quarter,12,25,-3.8,732,-13.6,Other Services,48383,TX
Real County,2017,Third Quarter,4,,,,,Other Services,48385,TX
Red River County,2017,Third Quarter,7,17,-5.6,610,68.5,Other Services,48387,TX
Reeves County,2017,Third Quarter,18,58,34.9,614,-6.1,Other Services,48389,TX
Refugio County,2017,Third Quarter,19,96,3.2,618,0.2,Other Services,48391,TX
Roberts County,2017,Third Quarter,1,,,,,Other Services,48393,TX
Robertson County,2017,Third Quarter,17,46,0,546,-2.2,Other Services,48395,TX
Rockwall County,2017,Third Quarter,208,1204,6.7,589,-5.8,Other Services,48397,TX
Runnels County,2017,Third Quarter,16,43,0,393,1.3,Other Services,48399,TX
Rusk County,2017,Third Quarter,65,306,-1,711,32.6,Other Services,48401,TX
Sabine County,2017,Third Quarter,11,31,-3.1,457,-19.4,Other Services,48403,TX
San Augustine County,2017,Third Quarter,8,,,,,Other Services,48405,TX
San Jacinto County,2017,Third Quarter,15,51,-5.6,386,-12.9,Other Services,48407,TX
San Patricio County,2017,Third Quarter,75,285,-21.5,786,22.6,Other Services,48409,TX
San Saba County,2017,Third Quarter,18,76,1.3,632,-2,Other Services,48411,TX
Schleicher County,2017,Third Quarter,4,8,-20,345,-2,Other Services,48413,TX
Scurry County,2017,Third Quarter,45,222,9.4,728,-1.1,Other Services,48415,TX
Shackelford County,2017,Third Quarter,11,26,0,612,-5.4,Other Services,48417,TX
Shelby County,2017,Third Quarter,31,180,21.6,643,18.9,Other Services,48419,TX
Sherman County,2017,Third Quarter,8,17,13.3,651,34.8,Other Services,48421,TX
Smith County,2017,Third Quarter,591,2954,-12.4,535,4.5,Other Services,48423,TX
Somervell County,2017,Third Quarter,14,105,-10.3,818,7.9,Other Services,48425,TX
Starr County,2017,Third Quarter,24,92,15,453,3.7,Other Services,48427,TX
Stephens County,2017,Third Quarter,26,64,,469,,Other Services,48429,TX
Sterling County,2017,Third Quarter,12,17,-32,299,-16,Other Services,48431,TX
Stonewall County,2017,Third Quarter,7,31,-16.2,533,-17.4,Other Services,48433,TX
Sutton County,2017,Third Quarter,15,30,20,406,-3.8,Other Services,48435,TX
Swisher County,2017,Third Quarter,20,47,-13,329,-1.8,Other Services,48437,TX
Tarrant County,2017,Third Quarter,3661,24811,-0.2,673,-0.3,Other Services,48439,TX
Taylor County,2017,Third Quarter,348,1889,0.5,566,2.7,Other Services,48441,TX
Terrell County,2017,Third Quarter,2,,,,,Other Services,48443,TX
Terry County,2017,Third Quarter,20,68,-10.5,471,0.2,Other Services,48445,TX
Throckmorton County,2017,Third Quarter,3,,,,,Other Services,48447,TX
Titus County,2017,Third Quarter,46,259,10.2,539,-11.8,Other Services,48449,TX
Tom Green County,2017,Third Quarter,302,1388,-3.3,580,-4.4,Other Services,48451,TX
Travis County,2017,Third Quarter,4204,25792,1.7,831,-0.5,Other Services,48453,TX
Trinity County,2017,Third Quarter,13,97,-19.2,384,-7.7,Other Services,48455,TX
Tyler County,2017,Third Quarter,15,59,11.3,354,-10.2,Other Services,48457,TX
Upshur County,2017,Third Quarter,33,92,1.1,536,-4.1,Other Services,48459,TX
Upton County,2017,Third Quarter,1,,,,,Other Services,48461,TX
Uvalde County,2017,Third Quarter,52,281,0.4,541,-0.2,Other Services,48463,TX
Val Verde County,2017,Third Quarter,61,250,-6.7,346,-7,Other Services,48465,TX
Van Zandt County,2017,Third Quarter,62,256,-0.8,586,0.7,Other Services,48467,TX
Victoria County,2017,Third Quarter,214,1297,5.4,610,3.2,Other Services,48469,TX
Walker County,2017,Third Quarter,79,460,-1.9,462,-0.9,Other Services,48471,TX
Waller County,2017,Third Quarter,51,216,2.9,734,-0.7,Other Services,48473,TX
Ward County,2017,Third Quarter,17,64,1.6,509,9,Other Services,48475,TX
Washington County,2017,Third Quarter,75,250,2,507,-12.6,Other Services,48477,TX
Webb County,2017,Third Quarter,288,1788,5.1,553,-1.3,Other Services,48479,TX
Wharton County,2017,Third Quarter,92,381,7.3,507,4.5,Other Services,48481,TX
Wheeler County,2017,Third Quarter,9,,,,,Other Services,48483,TX
Wichita County,2017,Third Quarter,292,1658,-8.3,506,-5.4,Other Services,48485,TX
Wilbarger County,2017,Third Quarter,35,145,9,367,-4.4,Other Services,48487,TX
Willacy County,2017,Third Quarter,19,60,,322,,Other Services,48489,TX
Williamson County,2017,Third Quarter,886,5688,1.6,715,0.6,Other Services,48491,TX
Wilson County,2017,Third Quarter,50,169,0.6,498,-9.5,Other Services,48493,TX
Winkler County,2017,Third Quarter,12,57,-1.7,774,-4.6,Other Services,48495,TX
Wise County,2017,Third Quarter,90,433,-4.2,715,7.8,Other Services,48497,TX
Wood County,2017,Third Quarter,61,315,15.4,546,5.2,Other Services,48499,TX
Yoakum County,2017,Third Quarter,14,84,6.3,819,-2.5,Other Services,48501,TX
Young County,2017,Third Quarter,43,121,0,540,-13.6,Other Services,48503,TX
Zapata County,2017,Third Quarter,8,33,,335,,Other Services,48505,TX
Zavala County,2017,Third Quarter,11,,,,,Other Services,48507,TX
 ,,,,,,,,,,
