Area Name,Year,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS,USPS
Cooke County,2017,Fourth Quarter,244,2841,-5.4,753,3.3,"Trade,Transportation, and Utilities",48097,TX
Coryell County,2017,Fourth Quarter,293,3624,38.5,699,2.9,"Trade,Transportation, and Utilities",48099,TX
Cottle County,2017,Fourth Quarter,17,100,0,676,1,"Trade,Transportation, and Utilities",48101,TX
Crane County,2017,Fourth Quarter,31,288,5.5,1161,8.9,"Trade,Transportation, and Utilities",48103,TX
Crockett County,2017,Fourth Quarter,34,307,-12,753,24.5,"Trade,Transportation, and Utilities",48105,TX
Crosby County,2017,Fourth Quarter,38,312,3.3,1186,17,"Trade,Transportation, and Utilities",48107,TX
Culberson County,2017,Fourth Quarter,18,212,-48,650,22.4,"Trade,Transportation, and Utilities",48109,TX
Dallam County,2017,Fourth Quarter,96,897,1.1,1039,11.6,"Trade,Transportation, and Utilities",48111,TX
Dallas County,2017,Fourth Quarter,16012,365605,2.8,1074,-0.5,"Trade,Transportation, and Utilities",48113,TX
Dawson County,2017,Fourth Quarter,91,975,-8.7,823,1.5,"Trade,Transportation, and Utilities",48115,TX
Deaf Smith County,2017,Fourth Quarter,115,1654,-3.6,897,6.5,"Trade,Transportation, and Utilities",48117,TX
Delta County,2017,Fourth Quarter,17,72,35.8,687,-9.4,"Trade,Transportation, and Utilities",48119,TX
Denton County,2017,Fourth Quarter,3041,59326,7.6,891,3.1,"Trade,Transportation, and Utilities",48121,TX
DeWitt County,2017,Fourth Quarter,96,1032,-7.4,800,9.9,"Trade,Transportation, and Utilities",48123,TX
Dickens County,2017,Fourth Quarter,14,91,-1.1,673,-4.4,"Trade,Transportation, and Utilities",48125,TX
Dimmit County,2017,Fourth Quarter,61,945,18.3,856,17.3,"Trade,Transportation, and Utilities",48127,TX
Donley County,2017,Fourth Quarter,20,126,-6,513,1,"Trade,Transportation, and Utilities",48129,TX
Duval County,2017,Fourth Quarter,40,293,-14.1,948,15.2,"Trade,Transportation, and Utilities",48131,TX
Eastland County,2017,Fourth Quarter,116,1270,-2.2,753,-5.3,"Trade,Transportation, and Utilities",48133,TX
Ector County,2017,Fourth Quarter,1090,17028,7.5,1068,12.8,"Trade,Transportation, and Utilities",48135,TX
Edwards County,2017,Fourth Quarter,8,79,-6,419,-5.6,"Trade,Transportation, and Utilities",48137,TX
Ellis County,2017,Fourth Quarter,683,11775,3.2,785,2.7,"Trade,Transportation, and Utilities",48139,TX
El Paso County,2017,Fourth Quarter,4134,67175,-0.6,694,4.4,"Trade,Transportation, and Utilities",48141,TX
Erath County,2017,Fourth Quarter,242,2866,-1.7,683,10.2,"Trade,Transportation, and Utilities",48143,TX
Falls County,2017,Fourth Quarter,73,721,9.9,772,21.4,"Trade,Transportation, and Utilities",48145,TX
Fannin County,2017,Fourth Quarter,118,1365,1,906,7.3,"Trade,Transportation, and Utilities",48147,TX
Fayette County,2017,Fourth Quarter,176,2215,-2.6,919,16.5,"Trade,Transportation, and Utilities",48149,TX
Fisher County,2017,Fourth Quarter,30,149,-5.1,908,-8.5,"Trade,Transportation, and Utilities",48151,TX
Floyd County,2017,Fourth Quarter,45,314,0.3,951,13.2,"Trade,Transportation, and Utilities",48153,TX
Foard County,2017,Fourth Quarter,9,62,-6.1,577,15.9,"Trade,Transportation, and Utilities",48155,TX
Fort Bend County,2017,Fourth Quarter,2817,42204,4.3,846,6.7,"Trade,Transportation, and Utilities",48157,TX
Franklin County,2017,Fourth Quarter,38,1199,2.6,685,11.7,"Trade,Transportation, and Utilities",48159,TX
Freestone County,2017,Fourth Quarter,81,833,-2.9,895,-4.3,"Trade,Transportation, and Utilities",48161,TX
Frio County,2017,Fourth Quarter,94,1205,-2.4,994,3.9,"Trade,Transportation, and Utilities",48163,TX
Gaines County,2017,Fourth Quarter,133,1217,6.4,990,8.3,"Trade,Transportation, and Utilities",48165,TX
Galveston County,2017,Fourth Quarter,1359,20360,1.6,774,7.2,"Trade,Transportation, and Utilities",48167,TX
Garza County,2017,Fourth Quarter,29,263,-7.4,774,-3.6,"Trade,Transportation, and Utilities",48169,TX
Gillespie County,2017,Fourth Quarter,226,2329,1.3,603,1.3,"Trade,Transportation, and Utilities",48171,TX
Glasscock County,2017,Fourth Quarter,10,90,76.5,1605,12.9,"Trade,Transportation, and Utilities",48173,TX
Goliad County,2017,Fourth Quarter,30,234,-13.3,548,18.4,"Trade,Transportation, and Utilities",48175,TX
Gonzales County,2017,Fourth Quarter,121,1609,-2.7,835,14.9,"Trade,Transportation, and Utilities",48177,TX
Gray County,2017,Fourth Quarter,142,1560,-5.6,798,11.9,"Trade,Transportation, and Utilities",48179,TX
Grayson County,2017,Fourth Quarter,593,8444,0,748,3,"Trade,Transportation, and Utilities",48181,TX
Gregg County,2017,Fourth Quarter,1013,15563,-0.5,889,7,"Trade,Transportation, and Utilities",48183,TX
Grimes County,2017,Fourth Quarter,115,1512,1.2,913,-1.2,"Trade,Transportation, and Utilities",48185,TX
Guadalupe County,2017,Fourth Quarter,432,10910,-1.7,705,4.1,"Trade,Transportation, and Utilities",48187,TX
Hale County,2017,Fourth Quarter,195,3424,-0.1,783,3.3,"Trade,Transportation, and Utilities",48189,TX
Hall County,2017,Fourth Quarter,22,158,46.3,524,-1.1,"Trade,Transportation, and Utilities",48191,TX
Hamilton County,2017,Fourth Quarter,60,610,7.6,694,3.6,"Trade,Transportation, and Utilities",48193,TX
Hansford County,2017,Fourth Quarter,47,386,5.8,923,3.6,"Trade,Transportation, and Utilities",48195,TX
Hardeman County,2017,Fourth Quarter,26,195,17.5,623,12.9,"Trade,Transportation, and Utilities",48197,TX
Hardin County,2017,Fourth Quarter,199,2679,-10.3,767,-0.5,"Trade,Transportation, and Utilities",48199,TX
Harris County,2017,Fourth Quarter,25090,485145,1.6,1175,4.8,"Trade,Transportation, and Utilities",48201,TX
Harrison County,2017,Fourth Quarter,309,3939,0,880,1.9,"Trade,Transportation, and Utilities",48203,TX
Hartley County,2017,Fourth Quarter,34,402,-6.1,642,-1.7,"Trade,Transportation, and Utilities",48205,TX
Haskell County,2017,Fourth Quarter,46,421,-6.7,711,10.6,"Trade,Transportation, and Utilities",48207,TX
Hays County,2017,Fourth Quarter,889,18644,6.3,625,8.3,"Trade,Transportation, and Utilities",48209,TX
Hemphill County,2017,Fourth Quarter,40,407,-20.5,1330,0.5,"Trade,Transportation, and Utilities",48211,TX
Henderson County,2017,Fourth Quarter,319,3381,-0.7,694,12.5,"Trade,Transportation, and Utilities",48213,TX
Hidalgo County,2017,Fourth Quarter,3564,54196,-2.8,654,7.6,"Trade,Transportation, and Utilities",48215,TX
Hill County,2017,Fourth Quarter,201,2313,-1.9,628,5.2,"Trade,Transportation, and Utilities",48217,TX
Hockley County,2017,Fourth Quarter,117,1633,-5.1,952,3.8,"Trade,Transportation, and Utilities",48219,TX
Hood County,2017,Fourth Quarter,288,3475,-1.7,705,1.9,"Trade,Transportation, and Utilities",48221,TX
Hopkins County,2017,Fourth Quarter,233,3586,1.8,803,5.8,"Trade,Transportation, and Utilities",48223,TX
Houston County,2017,Fourth Quarter,181,1407,8.2,845,-6.8,"Trade,Transportation, and Utilities",48225,TX
Howard County,2017,Fourth Quarter,188,2254,-4.3,915,10.2,"Trade,Transportation, and Utilities",48227,TX
Hudspeth County,2017,Fourth Quarter,14,120,-1.6,785,8.9,"Trade,Transportation, and Utilities",48229,TX
Hunt County,2017,Fourth Quarter,352,4841,-3.5,693,0.4,"Trade,Transportation, and Utilities",48231,TX
Hutchinson County,2017,Fourth Quarter,94,1332,-6.9,690,7.3,"Trade,Transportation, and Utilities",48233,TX
Irion County,2017,Fourth Quarter,17,87,-3.3,1434,16.7,"Trade,Transportation, and Utilities",48235,TX
Jack County,2017,Fourth Quarter,50,333,-21.1,1262,16.9,"Trade,Transportation, and Utilities",48237,TX
Jackson County,2017,Fourth Quarter,87,853,6.6,663,1.7,"Trade,Transportation, and Utilities",48239,TX
Jasper County,2017,Fourth Quarter,167,2024,1,644,6.3,"Trade,Transportation, and Utilities",48241,TX
Jeff Davis County,2017,Fourth Quarter,12,64,8.5,442,-0.2,"Trade,Transportation, and Utilities",48243,TX
Jefferson County,2017,Fourth Quarter,1462,24461,1,886,7.8,"Trade,Transportation, and Utilities",48245,TX
Jim Hogg County,2017,Fourth Quarter,25,222,-5.1,574,3.2,"Trade,Transportation, and Utilities",48247,TX
Jim Wells County,2017,Fourth Quarter,221,2909,0.1,860,8.6,"Trade,Transportation, and Utilities",48249,TX
Johnson County,2017,Fourth Quarter,719,11487,6.8,821,8.7,"Trade,Transportation, and Utilities",48251,TX
Jones County,2017,Fourth Quarter,86,596,-0.2,926,8.2,"Trade,Transportation, and Utilities",48253,TX
Karnes County,2017,Fourth Quarter,99,1073,14.5,914,6.2,"Trade,Transportation, and Utilities",48255,TX
Kaufman County,2017,Fourth Quarter,480,7349,-1.6,801,4.7,"Trade,Transportation, and Utilities",48257,TX
Kendall County,2017,Fourth Quarter,268,3578,1.4,908,-3.9,"Trade,Transportation, and Utilities",48259,TX
Kenedy County,2017,Fourth Quarter,4,,,,,"Trade,Transportation, and Utilities",48261,TX
Kent County,2017,Fourth Quarter,5,19,-9.5,398,-11.9,"Trade,Transportation, and Utilities",48263,TX
Kerr County,2017,Fourth Quarter,277,3354,-4.4,624,-2.7,"Trade,Transportation, and Utilities",48265,TX
Kimble County,2017,Fourth Quarter,35,248,-6.8,648,6.9,"Trade,Transportation, and Utilities",48267,TX
King County,2017,Fourth Quarter,1,,,,,"Trade,Transportation, and Utilities",48269,TX
Kinney County,2017,Fourth Quarter,10,158,14.5,773,-4.4,"Trade,Transportation, and Utilities",48271,TX
Kleberg County,2017,Fourth Quarter,119,1699,-0.9,622,6,"Trade,Transportation, and Utilities",48273,TX
Knox County,2017,Fourth Quarter,31,258,4,880,-12.1,"Trade,Transportation, and Utilities",48275,TX
Lamar County,2017,Fourth Quarter,314,3702,-3.8,1104,44.5,"Trade,Transportation, and Utilities",48277,TX
Lamb County,2017,Fourth Quarter,83,862,-1.9,959,4,"Trade,Transportation, and Utilities",48279,TX
Lampasas County,2017,Fourth Quarter,76,853,-4,679,4.8,"Trade,Transportation, and Utilities",48281,TX
La Salle County,2017,Fourth Quarter,38,435,120.8,829,20.3,"Trade,Transportation, and Utilities",48283,TX
Lavaca County,2017,Fourth Quarter,134,1276,-1.2,773,16.2,"Trade,Transportation, and Utilities",48285,TX
Lee County,2017,Fourth Quarter,112,1066,0.1,751,0,"Trade,Transportation, and Utilities",48287,TX
Leon County,2017,Fourth Quarter,108,911,3.5,574,0.3,"Trade,Transportation, and Utilities",48289,TX
Liberty County,2017,Fourth Quarter,279,3920,3.6,921,15.8,"Trade,Transportation, and Utilities",48291,TX
Limestone County,2017,Fourth Quarter,109,1391,-13.5,773,-1.4,"Trade,Transportation, and Utilities",48293,TX
Lipscomb County,2017,Fourth Quarter,22,226,4.1,1620,31.1,"Trade,Transportation, and Utilities",48295,TX
Live Oak County,2017,Fourth Quarter,78,824,17.9,961,11.6,"Trade,Transportation, and Utilities",48297,TX
Llano County,2017,Fourth Quarter,92,885,2.1,676,-1.3,"Trade,Transportation, and Utilities",48299,TX
Loving County,2017,Fourth Quarter,1,,,,,"Trade,Transportation, and Utilities",48301,TX
Lubbock County,2017,Fourth Quarter,1576,30150,0.4,764,3.5,"Trade,Transportation, and Utilities",48303,TX
Lynn County,2017,Fourth Quarter,30,273,7.1,913,4.1,"Trade,Transportation, and Utilities",48305,TX
McCulloch County,2017,Fourth Quarter,58,797,1.4,1060,32.7,"Trade,Transportation, and Utilities",48307,TX
McLennan County,2017,Fourth Quarter,1191,20089,0.1,737,3.9,"Trade,Transportation, and Utilities",48309,TX
McMullen County,2017,Fourth Quarter,15,80,-10.1,917,-11.1,"Trade,Transportation, and Utilities",48311,TX
Madison County,2017,Fourth Quarter,53,883,3.6,729,8.5,"Trade,Transportation, and Utilities",48313,TX
Marion County,2017,Fourth Quarter,39,280,-8.8,731,20.2,"Trade,Transportation, and Utilities",48315,TX
Martin County,2017,Fourth Quarter,33,425,-4.5,1863,29.6,"Trade,Transportation, and Utilities",48317,TX
Mason County,2017,Fourth Quarter,41,233,1.7,583,11.9,"Trade,Transportation, and Utilities",48319,TX
Matagorda County,2017,Fourth Quarter,188,3082,-1.9,1496,7.2,"Trade,Transportation, and Utilities",48321,TX
Maverick County,2017,Fourth Quarter,327,3828,-0.7,552,4.7,"Trade,Transportation, and Utilities",48323,TX
Medina County,2017,Fourth Quarter,169,2185,12.9,747,1.2,"Trade,Transportation, and Utilities",48325,TX
Menard County,2017,Fourth Quarter,14,89,3.5,415,-11.1,"Trade,Transportation, and Utilities",48327,TX
Midland County,2017,Fourth Quarter,1034,19412,11,1151,13.4,"Trade,Transportation, and Utilities",48329,TX
Milam County,2017,Fourth Quarter,95,1038,3.2,833,-4.3,"Trade,Transportation, and Utilities",48331,TX
Mills County,2017,Fourth Quarter,29,281,3.3,608,8,"Trade,Transportation, and Utilities",48333,TX
Mitchell County,2017,Fourth Quarter,39,273,0.4,809,-1.1,"Trade,Transportation, and Utilities",48335,TX
Montague County,2017,Fourth Quarter,119,1023,1.4,783,13.3,"Trade,Transportation, and Utilities",48337,TX
Montgomery County,2017,Fourth Quarter,2338,37717,5.2,855,4.3,"Trade,Transportation, and Utilities",48339,TX
Moore County,2017,Fourth Quarter,136,1677,-8,888,7.4,"Trade,Transportation, and Utilities",48341,TX
Morris County,2017,Fourth Quarter,53,646,0.3,780,11.7,"Trade,Transportation, and Utilities",48343,TX
Motley County,2017,Fourth Quarter,7,67,1.5,488,-1.4,"Trade,Transportation, and Utilities",48345,TX
Nacogdoches County,2017,Fourth Quarter,291,3866,-2.2,667,2.8,"Trade,Transportation, and Utilities",48347,TX
Navarro County,2017,Fourth Quarter,243,3394,-0.4,704,3.1,"Trade,Transportation, and Utilities",48349,TX
Newton County,2017,Fourth Quarter,39,239,17.2,761,49.8,"Trade,Transportation, and Utilities",48351,TX
Nolan County,2017,Fourth Quarter,92,1120,0.4,824,3.1,"Trade,Transportation, and Utilities",48353,TX
Nueces County,2017,Fourth Quarter,1788,29503,-0.3,815,5.6,"Trade,Transportation, and Utilities",48355,TX
Ochiltree County,2017,Fourth Quarter,99,877,-2.4,840,7.6,"Trade,Transportation, and Utilities",48357,TX
Oldham County,2017,Fourth Quarter,17,97,-4.9,1181,15.2,"Trade,Transportation, and Utilities",48359,TX
Orange County,2017,Fourth Quarter,365,4489,1.8,822,12.1,"Trade,Transportation, and Utilities",48361,TX
Palo Pinto County,2017,Fourth Quarter,165,1614,2.9,689,-0.6,"Trade,Transportation, and Utilities",48363,TX
Panola County,2017,Fourth Quarter,128,1446,5.9,953,12.4,"Trade,Transportation, and Utilities",48365,TX
Parker County,2017,Fourth Quarter,583,7577,7.8,841,7.1,"Trade,Transportation, and Utilities",48367,TX
Parmer County,2017,Fourth Quarter,70,483,-1,847,6.4,"Trade,Transportation, and Utilities",48369,TX
Pecos County,2017,Fourth Quarter,110,1139,-7.7,979,18.2,"Trade,Transportation, and Utilities",48371,TX
Polk County,2017,Fourth Quarter,196,2156,-3.4,675,3.5,"Trade,Transportation, and Utilities",48373,TX
Potter County,2017,Fourth Quarter,879,15226,-4.2,823,4.4,"Trade,Transportation, and Utilities",48375,TX
Presidio County,2017,Fourth Quarter,43,279,-2.4,522,10.1,"Trade,Transportation, and Utilities",48377,TX
Rains County,2017,Fourth Quarter,46,372,-9.5,689,11.9,"Trade,Transportation, and Utilities",48379,TX
Randall County,2017,Fourth Quarter,521,8436,-1.9,752,0.5,"Trade,Transportation, and Utilities",48381,TX
Reagan County,2017,Fourth Quarter,35,653,32.7,1423,7.8,"Trade,Transportation, and Utilities",48383,TX
Real County,2017,Fourth Quarter,22,132,15.8,432,-11.1,"Trade,Transportation, and Utilities",48385,TX
Red River County,2017,Fourth Quarter,54,324,-11.7,654,-1.7,"Trade,Transportation, and Utilities",48387,TX
Reeves County,2017,Fourth Quarter,81,1224,39.2,960,26.1,"Trade,Transportation, and Utilities",48389,TX
Refugio County,2017,Fourth Quarter,33,353,-2.8,681,0,"Trade,Transportation, and Utilities",48391,TX
Roberts County,2017,Fourth Quarter,5,17,-46.9,538,-21.5,"Trade,Transportation, and Utilities",48393,TX
Robertson County,2017,Fourth Quarter,91,1191,12.7,1129,0.8,"Trade,Transportation, and Utilities",48395,TX
Rockwall County,2017,Fourth Quarter,471,7038,0.8,752,5.2,"Trade,Transportation, and Utilities",48397,TX
Runnels County,2017,Fourth Quarter,59,568,0.7,672,-8.1,"Trade,Transportation, and Utilities",48399,TX
Rusk County,2017,Fourth Quarter,186,2341,-3,911,-30.2,"Trade,Transportation, and Utilities",48401,TX
Sabine County,2017,Fourth Quarter,51,369,1.7,441,1.6,"Trade,Transportation, and Utilities",48403,TX
San Augustine County,2017,Fourth Quarter,45,509,24.1,875,-0.6,"Trade,Transportation, and Utilities",48405,TX
San Jacinto County,2017,Fourth Quarter,54,359,4.4,602,-1.1,"Trade,Transportation, and Utilities",48407,TX
San Patricio County,2017,Fourth Quarter,218,3097,-9.8,740,3.4,"Trade,Transportation, and Utilities",48409,TX
San Saba County,2017,Fourth Quarter,50,646,-1.2,869,2.8,"Trade,Transportation, and Utilities",48411,TX
Schleicher County,2017,Fourth Quarter,12,107,-7.8,999,17.8,"Trade,Transportation, and Utilities",48413,TX
Scurry County,2017,Fourth Quarter,105,1551,11.9,988,7.9,"Trade,Transportation, and Utilities",48415,TX
Shackelford County,2017,Fourth Quarter,35,190,-5,783,-2.9,"Trade,Transportation, and Utilities",48417,TX
Shelby County,2017,Fourth Quarter,141,1425,-5.9,710,8.7,"Trade,Transportation, and Utilities",48419,TX
Sherman County,2017,Fourth Quarter,26,164,-11.8,1189,4.5,"Trade,Transportation, and Utilities",48421,TX
Smith County,2017,Fourth Quarter,1267,22839,2.1,799,8.6,"Trade,Transportation, and Utilities",48423,TX
Somervell County,2017,Fourth Quarter,50,1411,4,1561,-7.9,"Trade,Transportation, and Utilities",48425,TX
Starr County,2017,Fourth Quarter,165,2034,0.4,522,4.8,"Trade,Transportation, and Utilities",48427,TX
Stephens County,2017,Fourth Quarter,55,489,-10.4,570,16.6,"Trade,Transportation, and Utilities",48429,TX
Sterling County,2017,Fourth Quarter,14,92,-11.5,781,2,"Trade,Transportation, and Utilities",48431,TX
Stonewall County,2017,Fourth Quarter,14,49,8.9,809,-12.5,"Trade,Transportation, and Utilities",48433,TX
Sutton County,2017,Fourth Quarter,40,564,0.5,1470,15.3,"Trade,Transportation, and Utilities",48435,TX
Swisher County,2017,Fourth Quarter,37,303,-1.3,630,4.1,"Trade,Transportation, and Utilities",48437,TX
Tarrant County,2017,Fourth Quarter,9609,222592,0.2,996,5.6,"Trade,Transportation, and Utilities",48439,TX
Taylor County,2017,Fourth Quarter,791,12328,1.7,772,8.4,"Trade,Transportation, and Utilities",48441,TX
Terrell County,2017,Fourth Quarter,11,34,-17.1,651,20.1,"Trade,Transportation, and Utilities",48443,TX
Terry County,2017,Fourth Quarter,67,646,-11,942,5,"Trade,Transportation, and Utilities",48445,TX
Throckmorton County,2017,Fourth Quarter,15,96,-1,559,4.3,"Trade,Transportation, and Utilities",48447,TX
Titus County,2017,Fourth Quarter,182,2513,4.8,716,3.2,"Trade,Transportation, and Utilities",48449,TX
Tom Green County,2017,Fourth Quarter,612,9449,2.6,766,6.2,"Trade,Transportation, and Utilities",48451,TX
Travis County,2017,Fourth Quarter,6365,114129,2.8,1172,7.4,"Trade,Transportation, and Utilities",48453,TX
Trinity County,2017,Fourth Quarter,51,358,-5.3,606,9.6,"Trade,Transportation, and Utilities",48455,TX
Tyler County,2017,Fourth Quarter,78,734,-10.6,668,3.4,"Trade,Transportation, and Utilities",48457,TX
Upshur County,2017,Fourth Quarter,111,1162,0.6,730,5,"Trade,Transportation, and Utilities",48459,TX
Upton County,2017,Fourth Quarter,24,331,5.8,1213,17.8,"Trade,Transportation, and Utilities",48461,TX
Uvalde County,2017,Fourth Quarter,163,1986,-4.2,655,5,"Trade,Transportation, and Utilities",48463,TX
Val Verde County,2017,Fourth Quarter,235,3775,9.1,586,-1.8,"Trade,Transportation, and Utilities",48465,TX
Van Zandt County,2017,Fourth Quarter,220,2205,6.5,719,4.2,"Trade,Transportation, and Utilities",48467,TX
Victoria County,2017,Fourth Quarter,564,9995,3.2,866,11.5,"Trade,Transportation, and Utilities",48469,TX
Walker County,2017,Fourth Quarter,228,3297,9.1,613,5.3,"Trade,Transportation, and Utilities",48471,TX
Waller County,2017,Fourth Quarter,183,2942,-2,837,5.5,"Trade,Transportation, and Utilities",48473,TX
Ward County,2017,Fourth Quarter,85,1062,14.6,1128,13.4,"Trade,Transportation, and Utilities",48475,TX
Washington County,2017,Fourth Quarter,200,3410,-0.6,732,6.1,"Trade,Transportation, and Utilities",48477,TX
Webb County,2017,Fourth Quarter,2318,30964,-0.1,693,4.1,"Trade,Transportation, and Utilities",48479,TX
Wharton County,2017,Fourth Quarter,286,3761,4.3,776,3.2,"Trade,Transportation, and Utilities",48481,TX
Wheeler County,2017,Fourth Quarter,46,355,6.3,666,-3.1,"Trade,Transportation, and Utilities",48483,TX
Wichita County,2017,Fourth Quarter,716,10609,1.4,687,3,"Trade,Transportation, and Utilities",48485,TX
Wilbarger County,2017,Fourth Quarter,67,923,-1.7,829,4.1,"Trade,Transportation, and Utilities",48487,TX
Willacy County,2017,Fourth Quarter,52,427,-0.7,626,0.8,"Trade,Transportation, and Utilities",48489,TX
Williamson County,2017,Fourth Quarter,2024,41457,5.5,1065,4.5,"Trade,Transportation, and Utilities",48491,TX
Wilson County,2017,Fourth Quarter,143,1816,13.7,681,11.5,"Trade,Transportation, and Utilities",48493,TX
Winkler County,2017,Fourth Quarter,45,594,11.4,922,8.3,"Trade,Transportation, and Utilities",48495,TX
Wise County,2017,Fourth Quarter,316,4104,1.5,912,2.8,"Trade,Transportation, and Utilities",48497,TX
Wood County,2017,Fourth Quarter,179,1837,-2.1,709,1.1,"Trade,Transportation, and Utilities",48499,TX
Yoakum County,2017,Fourth Quarter,61,588,1.4,939,-2.5,"Trade,Transportation, and Utilities",48501,TX
