Area Name,Year,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS,USPS
Hardeman County,2017,Third Quarter,11,57,-13.6,480,3.7,Education and Health Services,48197,TX
Hardin County,2017,Third Quarter,77,2009,-11.3,887,18,Education and Health Services,48199,TX
Harris County,2017,Third Quarter,16144,290025,0,1025,-2.1,Education and Health Services,48201,TX
Harrison County,2017,Third Quarter,131,2272,-13.9,752,1.2,Education and Health Services,48203,TX
Hartley County,2017,Third Quarter,10,151,96.1,823,-17.5,Education and Health Services,48205,TX
Haskell County,2017,Third Quarter,15,108,-5.3,674,6.6,Education and Health Services,48207,TX
Hays County,2017,Third Quarter,501,7648,4.9,792,-3.5,Education and Health Services,48209,TX
Hemphill County,2017,Third Quarter,7,35,0,468,-3.7,Education and Health Services,48211,TX
Henderson County,2017,Third Quarter,209,2444,4.4,744,-4.1,Education and Health Services,48213,TX
Hidalgo County,2017,Third Quarter,2241,69697,3.1,546,-4,Education and Health Services,48215,TX
Hill County,2017,Third Quarter,48,995,-1.7,1422,2.5,Education and Health Services,48217,TX
Hockley County,2017,Third Quarter,37,641,2.6,612,-10.7,Education and Health Services,48219,TX
Hood County,2017,Third Quarter,151,2377,0.6,782,-4.3,Education and Health Services,48221,TX
Hopkins County,2017,Third Quarter,96,1385,27.3,675,19,Education and Health Services,48223,TX
Houston County,2017,Third Quarter,71,631,-19.5,594,-9.7,Education and Health Services,48225,TX
Howard County,2017,Third Quarter,66,1604,-0.9,904,-2.1,Education and Health Services,48227,TX
Hudspeth County,2017,Third Quarter,3,12,,958,,Education and Health Services,48229,TX
Hunt County,2017,Third Quarter,184,3227,1.1,730,12.8,Education and Health Services,48231,TX
Hutchinson County,2017,Third Quarter,46,586,20.1,771,-8.6,Education and Health Services,48233,TX
Irion County,2017,Third Quarter,3,,,,,Education and Health Services,48235,TX
Jack County,2017,Third Quarter,14,99,6.5,438,-11.9,Education and Health Services,48237,TX
Jackson County,2017,Third Quarter,26,285,0.7,502,-2.9,Education and Health Services,48239,TX
Jasper County,2017,Third Quarter,73,1753,-6,514,3.6,Education and Health Services,48241,TX
Jeff Davis County,2017,Third Quarter,5,75,-6.3,746,4.6,Education and Health Services,48243,TX
Jefferson County,2017,Third Quarter,949,17143,-5.8,819,-3.5,Education and Health Services,48245,TX
Jim Hogg County,2017,Third Quarter,12,505,11.2,297,1,Education and Health Services,48247,TX
Jim Wells County,2017,Third Quarter,108,3669,-12.9,468,10.1,Education and Health Services,48249,TX
Johnson County,2017,Third Quarter,375,5312,-3.3,678,-1.7,Education and Health Services,48251,TX
Jones County,2017,Third Quarter,21,444,20,564,4.6,Education and Health Services,48253,TX
Karnes County,2017,Third Quarter,20,228,-3.4,572,-4.7,Education and Health Services,48255,TX
Kaufman County,2017,Third Quarter,210,3040,1.9,697,3.6,Education and Health Services,48257,TX
Kendall County,2017,Third Quarter,155,1854,8.5,729,-1.9,Education and Health Services,48259,TX
Kenedy County,2017,Third Quarter,1,,,,,Education and Health Services,48261,TX
Kent County,2017,Third Quarter,4,18,5.9,1409,-4.7,Education and Health Services,48263,TX
Kerr County,2017,Third Quarter,193,3642,1.3,869,-4.7,Education and Health Services,48265,TX
Kimble County,2017,Third Quarter,9,167,9.9,574,-2.9,Education and Health Services,48267,TX
Kinney County,2017,Third Quarter,5,14,-6.7,550,12.7,Education and Health Services,48271,TX
Kleberg County,2017,Third Quarter,83,1540,-19.4,733,11.1,Education and Health Services,48273,TX
Knox County,2017,Third Quarter,6,57,5.6,436,22.8,Education and Health Services,48275,TX
Lamar County,2017,Third Quarter,180,3576,-1.3,657,-7.3,Education and Health Services,48277,TX
Lamb County,2017,Third Quarter,21,262,-4.4,555,0.2,Education and Health Services,48279,TX
Lampasas County,2017,Third Quarter,28,401,-4.8,765,11.4,Education and Health Services,48281,TX
La Salle County,2017,Third Quarter,8,121,12,569,-7.2,Education and Health Services,48283,TX
Lavaca County,2017,Third Quarter,40,785,-14.2,599,-9.9,Education and Health Services,48285,TX
Lee County,2017,Third Quarter,37,385,-2.5,525,-3.1,Education and Health Services,48287,TX
Leon County,2017,Third Quarter,24,134,18.6,583,-7.9,Education and Health Services,48289,TX
Liberty County,2017,Third Quarter,110,1709,-9,627,14.2,Education and Health Services,48291,TX
Limestone County,2017,Third Quarter,26,963,-2.1,532,-6.5,Education and Health Services,48293,TX
Lipscomb County,2017,Third Quarter,5,12,9.1,335,-10.9,Education and Health Services,48295,TX
Live Oak County,2017,Third Quarter,12,144,-6.5,629,-5.1,Education and Health Services,48297,TX
Llano County,2017,Third Quarter,38,383,4.6,977,21.8,Education and Health Services,48299,TX
Lubbock County,2017,Third Quarter,954,22021,1.8,871,-4.4,Education and Health Services,48303,TX
Lynn County,2017,Third Quarter,12,39,129.4,797,18.1,Education and Health Services,48305,TX
McCulloch County,2017,Third Quarter,21,298,1.4,766,26.6,Education and Health Services,48307,TX
McLennan County,2017,Third Quarter,609,18398,2,931,-3,Education and Health Services,48309,TX
McMullen County,2017,Third Quarter,3,,,,,Education and Health Services,48311,TX
Madison County,2017,Third Quarter,24,326,39.3,719,-12.6,Education and Health Services,48313,TX
Marion County,2017,Third Quarter,22,494,16.8,471,-4.5,Education and Health Services,48315,TX
Martin County,2017,Third Quarter,12,156,-4.3,453,-12.7,Education and Health Services,48317,TX
Mason County,2017,Third Quarter,7,96,6.7,347,-14.5,Education and Health Services,48319,TX
Matagorda County,2017,Third Quarter,68,941,0,761,3.4,Education and Health Services,48321,TX
Maverick County,2017,Third Quarter,119,3870,1,430,-5.9,Education and Health Services,48323,TX
Medina County,2017,Third Quarter,65,671,3.1,481,-2,Education and Health Services,48325,TX
Menard County,2017,Third Quarter,2,,,,,Education and Health Services,48327,TX
Midland County,2017,Third Quarter,446,7068,0,845,-1.7,Education and Health Services,48329,TX
Milam County,2017,Third Quarter,36,805,-16.4,733,-11.6,Education and Health Services,48331,TX
Mills County,2017,Third Quarter,13,132,-2.2,573,1.8,Education and Health Services,48333,TX
Mitchell County,2017,Third Quarter,14,85,23.2,1023,53.6,Education and Health Services,48335,TX
Montague County,2017,Third Quarter,43,468,11.7,582,6.4,Education and Health Services,48337,TX
Montgomery County,2017,Third Quarter,1380,20515,6.3,948,-0.5,Education and Health Services,48339,TX
Moore County,2017,Third Quarter,36,295,0,654,2,Education and Health Services,48341,TX
Morris County,2017,Third Quarter,29,326,12.4,333,-3.2,Education and Health Services,48343,TX
Motley County,2017,Third Quarter,4,42,10.5,467,14.2,Education and Health Services,48345,TX
Nacogdoches County,2017,Third Quarter,203,2799,1.9,743,-0.5,Education and Health Services,48347,TX
Navarro County,2017,Third Quarter,113,2285,-3.4,658,-3.9,Education and Health Services,48349,TX
Newton County,2017,Third Quarter,11,148,-28.5,458,24.1,Education and Health Services,48351,TX
Nolan County,2017,Third Quarter,29,318,-5.1,528,-0.4,Education and Health Services,48353,TX
Nueces County,2017,Third Quarter,1183,28693,-0.8,819,-0.7,Education and Health Services,48355,TX
Ochiltree County,2017,Third Quarter,18,147,-2,462,-9.4,Education and Health Services,48357,TX
Oldham County,2017,Third Quarter,2,,,,,Education and Health Services,48359,TX
Orange County,2017,Third Quarter,140,1314,-17.6,566,1.3,Education and Health Services,48361,TX
Palo Pinto County,2017,Third Quarter,58,482,-15,533,6.8,Education and Health Services,48363,TX
Panola County,2017,Third Quarter,54,730,-12.9,526,-1.5,Education and Health Services,48365,TX
Parker County,2017,Third Quarter,267,3832,3.1,756,-1.4,Education and Health Services,48367,TX
Parmer County,2017,Third Quarter,12,155,-6.6,684,7.2,Education and Health Services,48369,TX
Pecos County,2017,Third Quarter,14,183,0,821,12.3,Education and Health Services,48371,TX
Polk County,2017,Third Quarter,71,1217,-3.8,738,1.1,Education and Health Services,48373,TX
Potter County,2017,Third Quarter,543,12576,-1.7,886,-5.2,Education and Health Services,48375,TX
Presidio County,2017,Third Quarter,9,111,4.7,333,-36.7,Education and Health Services,48377,TX
Rains County,2017,Third Quarter,26,162,8,349,-10.7,Education and Health Services,48379,TX
Randall County,2017,Third Quarter,278,3400,1.2,707,-2.1,Education and Health Services,48381,TX
Reagan County,2017,Third Quarter,2,,,,,Education and Health Services,48383,TX
Real County,2017,Third Quarter,8,123,-0.8,527,1.2,Education and Health Services,48385,TX
Red River County,2017,Third Quarter,24,563,9.1,362,-6.5,Education and Health Services,48387,TX
Reeves County,2017,Third Quarter,7,196,4.3,264,-14.8,Education and Health Services,48389,TX
Refugio County,2017,Third Quarter,9,102,-9.7,545,2.4,Education and Health Services,48391,TX
Roberts County,2017,Third Quarter,1,,,,,Education and Health Services,48393,TX
Robertson County,2017,Third Quarter,20,274,-18.2,568,1.4,Education and Health Services,48395,TX
Rockwall County,2017,Third Quarter,370,5243,8.5,830,-5,Education and Health Services,48397,TX
Runnels County,2017,Third Quarter,23,271,0.4,539,-2.2,Education and Health Services,48399,TX
Rusk County,2017,Third Quarter,92,1566,1.9,553,-5.1,Education and Health Services,48401,TX
Sabine County,2017,Third Quarter,19,574,6.5,382,-7.3,Education and Health Services,48403,TX
San Augustine County,2017,Third Quarter,21,444,11.6,545,-5.5,Education and Health Services,48405,TX
San Jacinto County,2017,Third Quarter,17,158,6,609,-2.6,Education and Health Services,48407,TX
San Patricio County,2017,Third Quarter,105,1113,-16,694,1.3,Education and Health Services,48409,TX
San Saba County,2017,Third Quarter,7,83,-23.1,509,-4,Education and Health Services,48411,TX
Schleicher County,2017,Third Quarter,5,,,,,Education and Health Services,48413,TX
Scurry County,2017,Third Quarter,23,294,1.7,454,-4,Education and Health Services,48415,TX
Shackelford County,2017,Third Quarter,8,59,-1.7,601,2.7,Education and Health Services,48417,TX
Shelby County,2017,Third Quarter,42,634,1.4,581,2.3,Education and Health Services,48419,TX
Sherman County,2017,Third Quarter,3,,,,,Education and Health Services,48421,TX
Smith County,2017,Third Quarter,939,23981,2.9,975,-2.7,Education and Health Services,48423,TX
Somervell County,2017,Third Quarter,20,451,-4.7,642,0.3,Education and Health Services,48425,TX
Starr County,2017,Third Quarter,99,5250,0.6,274,-6.5,Education and Health Services,48427,TX
Stephens County,2017,Third Quarter,21,182,-30.3,806,7.2,Education and Health Services,48429,TX
Sterling County,2017,Third Quarter,1,,,,,Education and Health Services,48431,TX
Stonewall County,2017,Third Quarter,4,5,0,192,-5.9,Education and Health Services,48433,TX
Sutton County,2017,Third Quarter,7,46,7,707,51.4,Education and Health Services,48435,TX
Swisher County,2017,Third Quarter,9,76,-14.6,485,8.3,Education and Health Services,48437,TX
Tarrant County,2017,Third Quarter,6212,116453,4.3,983,-4.5,Education and Health Services,48439,TX
Taylor County,2017,Third Quarter,481,12792,3.1,916,-4.3,Education and Health Services,48441,TX
Terrell County,2017,Third Quarter,3,14,,99,,Education and Health Services,48443,TX
Terry County,2017,Third Quarter,17,213,-18.4,621,10.9,Education and Health Services,48445,TX
Throckmorton County,2017,Third Quarter,4,,,,,Education and Health Services,48447,TX
Titus County,2017,Third Quarter,166,1596,9.9,545,-0.9,Education and Health Services,48449,TX
Tom Green County,2017,Third Quarter,252,8154,-0.9,882,-7.5,Education and Health Services,48451,TX
Travis County,2017,Third Quarter,5061,84292,2.6,1074,1.3,Education and Health Services,48453,TX
Trinity County,2017,Third Quarter,25,307,-15.4,755,4.4,Education and Health Services,48455,TX
Tyler County,2017,Third Quarter,27,372,4.8,546,-4.2,Education and Health Services,48457,TX
Upshur County,2017,Third Quarter,65,848,1.4,483,1,Education and Health Services,48459,TX
Upton County,2017,Third Quarter,5,33,,217,,Education and Health Services,48461,TX
Uvalde County,2017,Third Quarter,80,1281,1.5,468,2.6,Education and Health Services,48463,TX
Val Verde County,2017,Third Quarter,85,3056,0.4,489,-3,Education and Health Services,48465,TX
Van Zandt County,2017,Third Quarter,114,1195,17.9,556,-1.2,Education and Health Services,48467,TX
Victoria County,2017,Third Quarter,326,5817,-12.3,822,-0.7,Education and Health Services,48469,TX
Walker County,2017,Third Quarter,100,2210,-0.7,790,-6.1,Education and Health Services,48471,TX
Waller County,2017,Third Quarter,57,1196,-2.5,452,2.3,Education and Health Services,48473,TX
Ward County,2017,Third Quarter,7,79,-34.7,596,-6,Education and Health Services,48475,TX
Washington County,2017,Third Quarter,88,1722,-11.8,566,-0.2,Education and Health Services,48477,TX
Webb County,2017,Third Quarter,562,16379,0.8,515,-7.2,Education and Health Services,48479,TX
Wharton County,2017,Third Quarter,66,1759,3.4,708,5.4,Education and Health Services,48481,TX
Wheeler County,2017,Third Quarter,9,97,-35.8,322,-12.7,Education and Health Services,48483,TX
Wichita County,2017,Third Quarter,409,10116,7.7,759,-5.1,Education and Health Services,48485,TX
Wilbarger County,2017,Third Quarter,30,320,26,505,-13.4,Education and Health Services,48487,TX
Willacy County,2017,Third Quarter,26,412,16.1,637,-15.7,Education and Health Services,48489,TX
Williamson County,2017,Third Quarter,1491,19895,5.7,836,-0.6,Education and Health Services,48491,TX
Wilson County,2017,Third Quarter,57,819,-2.2,652,7.1,Education and Health Services,48493,TX
Winkler County,2017,Third Quarter,8,,,,,Education and Health Services,48495,TX
Wise County,2017,Third Quarter,133,2438,0.7,537,4.5,Education and Health Services,48497,TX
Wood County,2017,Third Quarter,124,1818,1.5,655,2,Education and Health Services,48499,TX
Yoakum County,2017,Third Quarter,9,93,-4.1,509,-1,Education and Health Services,48501,TX
Young County,2017,Third Quarter,54,905,-4.6,617,11,Education and Health Services,48503,TX
Zapata County,2017,Third Quarter,18,293,3.5,366,7.3,Education and Health Services,48505,TX
Zavala County,2017,Third Quarter,13,397,,388,,Education and Health Services,48507,TX
 ,,,,,,,,,,
